polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,curved_tube_mode,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,epsilon_tilt,epsilon_curvature,jacobian_mean,jacobian_min,jacobian_max,metric_valid_fraction,metric_invalid_or_large_curvature,pv_flux_proxy
anticyclonic,0.5,0.5057600140571594,122405.96418559765,1.46875,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.16038975056109986,0.41877407647159326,0.25176173023126336,0.1670123462403299,-0.07164125992927607,-0.05474211153611636,-0.05474211153611644,-7.632783294297951e-17,-7.154230340487543e-07,-0.05474282695915049,-0.05474211153611636,-4.380772183422133e-06,1673.5436887849967,0.5459952769860017,1.0,0.45421686037116327,1.5457831396288368,1.0,False,-5.3227100205915164e-05
anticyclonic,0.5,0.5057600140571594,127614.72861902734,1.53125,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.22140716006740016,0.4884303415025964,0.3035039024563905,0.18492643904620604,-0.08762386293020952,-0.06560536030075104,-0.06560536030075113,-9.71445146547012e-17,-9.875929207533486e-07,-0.06560634789367188,-0.06560536030075104,-6.0473585415563424e-06,1673.5436887849967,0.5692291185598741,1.0,0.43099204591887225,1.5690079540811277,1.0,False,-6.394312748744853e-05
anticyclonic,0.5,0.5057600140571594,132823.49305245702,1.59375,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.2776035984326305,0.555714509380148,0.35512500787351137,0.20058950150663651,-0.10171747299279481,-0.07547021503870856,-0.07547021503870861,-5.551115123125783e-17,-1.2382587288697547e-06,-0.07547145329743749,-0.07547021503870856,-7.582268304409391e-06,1673.5436887849967,0.5924629601337466,1.0,0.40776723146658134,1.5922327685334188,1.0,False,-7.44935892967434e-05
anticyclonic,0.5,0.5057600140571594,138032.25748588672,1.65625,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.3183817209571148,0.6247098094002942,0.40870663255983014,0.21600317684046402,-0.11767088441082088,-0.08670902029994595,-0.08670902029994611,-1.5265566588595902e-16,-1.4201507016249892e-06,-0.08671044045064773,-0.08670902029994595,-8.696053095660053e-06,1673.5436887849967,0.615696801707619,1.0,0.38454241701429037,1.6154575829857096,1.0,False,-8.57537917364417e-05
anticyclonic,0.5,0.5057600140571594,143241.0219193164,1.71875,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.35375637684652184,0.6849635101466707,0.4584105092628187,0.22655300088385183,-0.13131821202801644,-0.09699711135899486,-0.09699711135899501,-1.5265566588595902e-16,-1.5779403581104845e-06,-0.09699868929935312,-0.09699711135899486,-9.662251421776968e-06,1673.5436887849967,0.6389306432814914,1.0,0.3613176025619995,1.6386823974380005,1.0,False,-9.609620854408529e-05
anticyclonic,0.5,0.5057600140571594,148449.7863527461,1.7812500000000002,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.38160328320813514,0.7417455401600471,0.5067324814316772,0.2350130587283699,-0.14523265412594066,-0.10760571876433471,-0.10760571876433486,-1.5265566588595902e-16,-1.7021522741986488e-06,-0.10760742091660906,-0.10760571876433471,-1.0422842122595125e-05,1673.5436887849967,0.6621644848553638,1.0,0.33809278810970855,1.6619072118902916,1.0,False,-0.00010621004156803057
anticyclonic,0.5,0.5057600140571594,153658.55078617577,1.8437499999999998,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.3871269019048484,0.7948810268646543,0.5529926719808257,0.24188835488382843,-0.15774091241350843,-0.11723830224822938,-0.11723830224822954,-1.5265566588595902e-16,-1.7267905321490883e-06,-0.11724002903876168,-0.11723830224822938,-1.0573710336142061e-05,1673.5436887849967,0.6853983264292361,1.0,0.3148679736574178,1.6851320263425822,1.0,False,-0.00011618712864888106
anticyclonic,0.5,0.5057600140571594,158867.31521960546,1.90625,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.3628358963191215,0.8434359644438606,0.5975301477270422,0.24590581671681844,-0.16928401699287268,-0.12706684411401142,-0.12706684411401162,-1.942890293094024e-16,-1.6184398123840134e-06,-0.127068462553824,-0.12706684411401142,-9.910242993590356e-06,1673.5436887849967,0.7086321680031086,1.0,0.29164315920512685,1.7083568407948733,1.0,False,-0.00012600556791280044
anticyclonic,0.5,0.5057600140571594,164076.07965303515,1.96875,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.323689295125549,0.8803241344141458,0.6356870039481028,0.24463713046604305,-0.17876788466133578,-0.13571716638491915,-0.13571716638491937,-2.220446049250313e-16,-1.4438252868259523e-06,-0.1357186102102062,-0.13571716638491915,-8.84102042179645e-06,1673.5436887849967,0.731866009576981,1.0,0.26841834475283577,1.7315816552471641,1.0,False,-0.0001344926775145543
anticyclonic,0.5,0.5057600140571594,169284.84408646484,2.03125,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.25464007008647016,0.9094719485938889,0.6692766986650519,0.24019524992883692,-0.18586236015433433,-0.143148437225154,-0.1431484372251541,-1.1102230246251565e-16,-1.1358292590039969e-06,-0.14314957305441312,-0.143148437225154,-6.9550587360912305e-06,1673.5436887849967,0.7550998511508534,1.0,0.24519353030054492,1.7548064696994552,1.0,False,-0.0001421246821565362
