polarity,tau,depth_m,radius_m,radius_over_R,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,metric_valid_fraction,metric_invalid_or_large_curvature
anticyclonic,0.5,1.5558552742004395,117197.19975216797,1.40625,-0.05719131770432197,-0.05719131770432202,-5.551115123125783e-17,2.164007965047173e-06,-0.05718915369635698,-0.05719131770432197,1.1789891442174084e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,122405.96418559765,1.46875,-0.07165164932531741,-0.07165164932531749,-8.326672684688674e-17,-1.5695656643343247e-06,-0.07165321889098182,-0.07165164932531741,-8.551266489198042e-07,0.0,True
anticyclonic,0.5,1.5558552742004395,127614.72861902734,1.53125,-0.08695918160350623,-0.08695918160350635,-1.249000902703301e-16,-5.350996323115999e-06,-0.08696453259982947,-0.08695918160350623,-2.915315783305588e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,132823.49305245702,1.59375,-0.10164479291139385,-0.10164479291139396,-1.1102230246251565e-16,-9.023772278322523e-06,-0.10165381668367228,-0.10164479291139385,-4.916307947045994e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,138032.25748588672,1.65625,-0.11689690846887861,-0.11689690846887879,-1.8041124150158794e-16,-1.165049191864514e-05,-0.11690855896079744,-0.11689690846887861,-6.347390452685252e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,143241.0219193164,1.71875,-0.13071347637278125,-0.13071347637278147,-2.220446049250313e-16,-1.3840300646698566e-05,-0.13072731667342816,-0.13071347637278125,-7.5404363009389765e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,148449.7863527461,1.7812500000000002,-0.14374211096079015,-0.14374211096079031,-1.6653345369377348e-16,-1.5860962089573435e-05,-0.1437579719228799,-0.14374211096079015,-8.641327768885224e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,153658.55078617577,1.8437499999999998,-0.15616306316447895,-0.15616306316447912,-1.6653345369377348e-16,-1.6770455781953036e-05,-0.15617983362026105,-0.15616306316447895,-9.136835737140962e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,158867.31521960546,1.90625,-0.16818970128532018,-0.16818970128532054,-3.608224830031759e-16,-1.544009318108916e-05,-0.16820514137850162,-0.16818970128532018,-8.412031073930237e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,164076.07965303515,1.96875,-0.17795748873237952,-0.1779574887323797,-1.942890293094024e-16,-1.3364488971264757e-05,-0.17797085322135098,-0.17795748873237952,-7.281205831786739e-06,0.0,True
