polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_curved_tube_qg_approx,divF_curvature_sensitivity_upper,curvature_radius_product,pv_flux_proxy
anticyclonic,0.5,1.5558552742004395,85944.61315158985,1.03125,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.15224974749171238,-0.14019147835106446,-0.09515375555521809,-0.0450377227958464,0.09851726179833886,0.046206659489457264,0.046206659489457264,5.284202246788295e-06,2.982919350586793,4.3071604990593716e-05
anticyclonic,0.5,1.5558552742004395,91153.37758501952,1.09375,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.17279366009729588,-0.06161275242587078,-0.056541256941256515,-0.005071495484614247,0.06375196111294136,0.029720312706438053,0.029720312706438053,5.997229302246341e-06,3.1637023415314465,2.731685836052847e-05
anticyclonic,0.5,1.5558552742004395,96362.14201844922,1.15625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.19258070724811452,0.05116765802624706,0.00106578198626204,0.050101876039985005,0.014963114112147095,0.00557135451989041,0.00557135451989041,6.6839874790857035e-06,3.344485332476101,3.3750217014696105e-06
anticyclonic,0.5,1.5558552742004395,101570.90645187891,1.21875,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.1711963221346477,0.13329297159650158,0.048129487994885325,0.08516348360161628,-0.020750046390367396,-0.013858839537700927,-0.013858839537700927,5.941789756433201e-06,3.525268323420755,-1.613276805334152e-05
anticyclonic,0.5,1.5558552742004395,106779.67088530859,1.28125,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.13663394110524646,0.19017550346477938,0.08545957812481136,0.10471592533996801,-0.04560911333488151,-0.02880266165099264,-0.02880266165099264,4.742217248111919e-06,3.7060513143654092,-3.1117017809984966e-05
anticyclonic,0.5,1.5558552742004395,111988.43531873828,1.34375,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.09231492525808331,0.23968063067614817,0.12102079015492409,0.11865984052122404,-0.06765547678288958,-0.04298953017104602,-0.04298953017104602,3.2040167126543903e-06,3.8868343053100634,-4.502903444078546e-05
anticyclonic,0.5,1.5558552742004395,117197.19975216797,1.40625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.033969328030862174,0.28503314142371455,0.15640999894734867,0.12862314247636591,-0.08845596194202132,-0.05719131770432225,-0.05719131770432225,1.1789891442174084e-06,4.067617296254718,-5.859456518729139e-05
anticyclonic,0.5,1.5558552742004395,122405.96418559765,1.46875,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.02463812138352667,0.3337348058419534,0.19429111424382361,0.1394436915981299,-0.10960288777553281,-0.07165164932531785,-0.07165164932531785,-8.551266489198042e-07,4.248400287199371,-7.277910575795559e-05
anticyclonic,0.5,1.5558552742004395,127614.72861902734,1.53125,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.08399680238141007,0.38518991116057505,0.23462564185850981,0.1505642693020652,-0.1317760693621691,-0.08695918160350675,-0.08695918160350675,-2.915315783305588e-06,4.429183278144026,-8.762517192022448e-05
anticyclonic,0.5,1.5558552742004395,132823.49305245702,1.59375,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.14164988555920416,0.4362903900811983,0.2758860016635023,0.1604043884176959,-0.1523685341895072,-0.10164479291139465,-0.10164479291139465,-4.916307947045994e-06,4.609966269088679,-0.00010245525136952733
